CowID,Date,Time,northing,easting
402,2007-04-11,21:20:53,3789666.864,457278.168
402,2007-04-11,21:25:38,3789667.137,457278.989
402,2007-04-11,21:30:59,3789667.074,457279.375
402,2007-04-11,21:35:59,3789666.674,457279.245
402,2007-04-11,21:40:59,3789667.414,457279.22
402,2007-04-11,21:46:02,3789667.786,457278.458
402,2007-04-11,21:50:59,3789667.847,457278.559
402,2007-04-11,21:55:35,3789665.197,457278.952
402,2007-04-11,22:00:59,3789666.245,457278.755
402,2007-04-11,22:05:59,3789666.92,457279.273
402,2007-04-11,22:11:02,3789665.904,457279.038
402,2007-04-11,22:15:41,3789666.429,457279.013
402,2007-04-11,22:20:35,3789667.295,457278.023
402,2007-04-11,22:25:38,3789665.509,457277.858
402,2007-04-11,22:30:38,3789668.301,457280.477
402,2007-04-11,22:35:53,3789666.37,457278.267
402,2007-04-11,22:40:38,3789668.272,457279.841
402,2007-04-11,22:45:38,3789668.546,457280.634
402,2007-04-11,22:50:41,3789668.242,457279.869
402,2007-04-11,22:55:38,3789668.119,457279.739
402,2007-04-11,23:00:41,3789666.028,457279.214
402,2007-04-11,23:05:38,3789666.829,457279.061
402,2007-04-11,23:10:35,3789667.844,457279.176
402,2007-04-11,23:15:35,3789666.458,457279.087
402,2007-04-11,23:20:59,3789666.705,457279.143
402,2007-04-11,23:26:02,3789667.257,457279.708
402,2007-04-11,23:30:59,3789642.173,457275.394
402,2007-04-11,23:35:59,3789628.449,457285.82
402,2007-04-11,23:40:59,3789614.545,457295.379
402,2007-04-11,23:45:56,3789610.299,457301.345
402,2007-04-11,23:51:02,3789604.096,457297.072
402,2007-04-11,23:55:59,3789587.641,457305.358
402,2007-04-12,18:36:02,3789548.77,457706.15
402,2007-04-12,18:40:38,3789536.181,457772.495
402,2007-04-12,18:45:56,3789528.843,457801.348
402,2007-04-12,18:50:56,3789529.484,457823.221
402,2007-04-12,18:55:38,3789542.328,457837.165
402,2007-04-12,19:01:02,3789551.223,457824.746
402,2007-04-12,19:05:53,3789555.539,457824.001
402,2007-04-12,19:10:56,3789591.978,457816.9
402,2007-04-12,19:15:47,3789600.82,457809.803
402,2007-04-12,19:20:50,3789609.793,457800.635
402,2007-04-12,19:25:47,3789614.658,457794.156
402,2007-04-12,19:30:56,3789644.552,457776.924
402,2007-04-12,19:35:35,3789662.305,457774.398
402,2007-04-12,19:40:44,3789655.055,457763.417
402,2007-04-12,19:45:35,3789655.414,457772.525
402,2007-04-12,19:50:41,3789663.745,457789.755
402,2007-04-12,19:55:35,3789690.637,457809.922
402,2007-04-12,20:00:35,3789659.706,457838.66
402,2007-04-12,20:05:56,3789553.323,457857.777
402,2007-04-12,20:10:56,3789554.031,457858.111
402,2007-04-12,20:16:02,3789556.579,457859.734
402,2007-04-12,20:20:56,3789600.433,457840.778
402,2007-04-12,20:25:56,3789658.479,457810.219
402,2007-04-12,20:30:56,3789697.845,457782.56
402,2007-04-12,20:35:56,3789742.432,457744.317
402,2007-04-12,20:41:02,3789745.055,457736.529
402,2007-04-12,20:45:53,3789749.517,457737.369
402,2007-04-12,20:50:35,3789747.975,457737.767
402,2007-04-12,20:55:35,3789748.195,457737.078
402,2007-04-12,21:00:44,3789742.486,457739.335
402,2007-04-12,21:05:47,3789741.987,457740.659
402,2007-04-12,21:10:38,3789745.631,457738.631
402,2007-04-12,21:15:38,3789745.145,457737.174
402,2007-04-12,21:20:53,3789744.377,457736.6
402,2007-04-12,21:25:56,3789744.907,457735.378
402,2007-04-12,21:30:41,3789746.813,457736.031
402,2007-04-12,21:35:56,3789746.412,457736.259
402,2007-04-12,21:40:56,3789744.47,457736.683
402,2007-04-12,21:45:56,3789746.651,457737.872
402,2007-04-12,21:50:56,3789745.981,457736.257
402,2007-04-12,21:56:02,3789745.084,457736.962
402,2007-04-12,22:00:56,3789742.929,457736.778
402,2007-04-12,22:05:56,3789743.945,457736.681
402,2007-04-12,22:10:44,3789745.427,457736.126
402,2007-04-12,22:15:35,3789743.883,457736.984
402,2007-04-12,22:20:44,3789742.495,457737.337
402,2007-04-12,22:25:38,3789744.803,457737.753
402,2007-04-12,22:30:41,3789747.571,457738.64
402,2007-04-12,22:35:38,3789744.127,457737.372
402,2007-04-12,22:40:53,3789745.508,457738.603
402,2007-04-12,22:45:44,3789743.204,457737.285
402,2007-04-12,22:50:38,3789747.35,457739.993
402,2007-04-12,22:55:38,3789743.608,457736.421
402,2007-04-12,23:00:35,3789747.545,457737.489
402,2007-04-12,23:05:56,3789747.367,457736.263
402,2007-04-12,23:10:41,3789748.113,457734.6
402,2007-04-12,23:15:41,3789749.464,457735.582
402,2007-04-12,23:20:56,3789746.566,457736.177
402,2007-04-12,23:25:56,3789746.479,457734.952
402,2007-04-12,23:30:56,3789746.104,457736.129
402,2007-04-12,23:36:02,3789746.719,457736.362
402,2007-04-12,23:40:38,3789769.604,457750.222
402,2007-04-12,23:45:53,3789773.851,457750.932
402,2007-04-12,23:50:35,3789776.754,457749.177
402,2007-04-12,23:55:56,3789789.134,457749.721
402,2007-04-17,18:45:57,3790011.417,457412.332
402,2007-04-17,18:50:27,3790027.149,457407.164
402,2007-04-17,18:55:24,3790045.506,457400.673
402,2007-04-17,19:00:47,3790090.488,457418.575
402,2007-04-17,19:05:57,3790092.605,457440.61
402,2007-04-17,19:10:57,3790092.165,457462.808
402,2007-04-17,19:15:46,3790083.256,457457.805
402,2007-04-17,19:20:53,3790061.214,457434.685
402,2007-04-17,19:25:27,3790045.258,457428.167
402,2007-04-17,19:30:41,3790033.075,457404.475
402,2007-04-17,19:35:42,3790032.593,457402.171
402,2007-04-17,19:40:28,3790020.961,457399.798
402,2007-04-17,19:45:28,3790015.839,457401.846
402,2007-04-17,19:50:27,3790013.556,457402.572
402,2007-04-17,19:55:57,3789999.869,457398.063
402,2007-04-17,20:00:25,3790137.909,457387.613
402,2007-04-17,20:05:42,3790132.386,457396.464
402,2007-04-17,20:10:48,3790141.119,457372.49
402,2007-04-17,20:15:24,3790188.258,457390.199
402,2007-04-17,20:20:27,3790235.632,457389.825
402,2007-04-17,20:25:27,3790253.625,457395.607
402,2007-04-17,20:30:27,3790252.268,457395.932
402,2007-04-17,20:35:23,3790250.21,457394.744
402,2007-04-17,20:40:26,3790250.443,457397.636
402,2007-04-17,20:45:27,3790248.903,457397.583
402,2007-04-17,20:50:27,3790249.333,457397.917
402,2007-04-17,20:55:28,3790244.753,457402.573
402,2007-04-17,21:00:22,3790253.534,457408.911
402,2007-04-17,21:05:25,3790246.633,457402.554
402,2007-04-17,21:10:25,3790246.653,457404.783
402,2007-04-17,21:15:22,3790245.469,457401.02
402,2007-04-17,21:20:18,3790246.196,457403.758
402,2007-04-17,21:25:21,3790243.291,457399.169
402,2007-04-17,21:30:20,3790244.979,457400.457
402,2007-04-17,21:35:28,3790243.991,457401.041
402,2007-04-17,21:40:27,3790246.83,457399.793
402,2007-04-17,21:45:28,3790244.271,457400.352
402,2007-04-17,21:50:20,3790253.549,457405.707
402,2007-04-17,21:55:28,3790245.285,457400.762
402,2007-04-17,22:00:29,3790242.384,457401.927
402,2007-04-17,22:05:28,3790243.843,457399.66
402,2007-04-17,22:10:28,3790246.821,457401.634
402,2007-04-17,22:15:28,3790245.558,457401.758
402,2007-04-17,22:20:29,3790247.829,457403.536
402,2007-04-17,22:25:28,3790246.936,457403.532
402,2007-04-17,22:30:48,3790244.048,457401.962
402,2007-04-17,22:35:26,3790242.658,457402.693
402,2007-04-17,22:40:28,3790245.586,457402.402
402,2007-04-17,22:45:24,3790246.232,457402.58
402,2007-04-17,22:50:29,3790245.523,457402.807
402,2007-04-17,22:55:28,3790244.236,457401.162
402,2007-04-17,23:00:19,3790232.35,457393.641
402,2007-04-17,23:05:28,3790243.31,457401.83
402,2007-04-17,23:10:19,3790243.891,457402.468
402,2007-04-17,23:15:29,3790244.821,457401.321
402,2007-04-17,23:20:28,3790237.17,457403.948
402,2007-04-17,23:25:28,3790233.859,457413.96
402,2007-04-17,23:30:27,3790230.351,457426.733
402,2007-04-17,23:35:20,3790231.756,457429.53
402,2007-04-17,23:40:21,3790227.346,457430.762
402,2007-04-17,23:45:27,3790225.963,457430.139
402,2007-04-17,23:50:22,3790247.514,457398.267
402,2007-04-17,23:55:21,3790254.074,457398.555
402,2007-04-18,18:45:28,3789857.344,457210.206
402,2007-04-18,18:50:57,3789853.06,457230.803
402,2007-04-18,18:55:59,3789847.597,457240.042
402,2007-04-18,19:00:58,3789833.282,457251.846
402,2007-04-18,19:05:48,3789834.797,457243.869
402,2007-04-18,19:10:31,3789838.361,457239.254
402,2007-04-18,19:15:59,3789845.009,457246.779
402,2007-04-18,19:20:33,3789857.952,457265.687
402,2007-04-18,19:25:58,3789848.093,457286.775
402,2007-04-18,19:30:59,3789847.771,457282.878
402,2007-04-18,19:35:58,3789851.894,457290.577
402,2007-04-18,19:40:31,3789852.322,457318.378
402,2007-04-18,19:45:58,3789852.969,457386.115
402,2007-04-18,19:50:59,3789845.107,457407.921
402,2007-04-18,19:55:37,3789838.1,457445.467
402,2007-04-18,20:00:48,3789826.704,457452.064
402,2007-04-18,20:05:38,3789837.591,457469.452
402,2007-04-18,20:10:31,3789850.632,457473.379
402,2007-04-18,20:16:01,3789851.309,457473.501
402,2007-04-18,20:20:54,3789852.289,457406.978
402,2007-04-18,20:25:31,3789871.548,457391.697
402,2007-04-18,20:30:29,3789879.451,457387.69
402,2007-04-18,20:35:29,3789858.802,457390.258
402,2007-04-18,20:40:58,3789851.12,457386.484
402,2007-04-18,20:45:59,3789851.024,457386.926
402,2007-04-18,20:50:47,3789851.338,457385.647
402,2007-04-18,20:55:29,3789850.113,457384.178
402,2007-04-18,21:00:29,3789850.223,457387.024
402,2007-04-18,21:05:48,3789851.114,457387.718
402,2007-04-18,21:10:29,3789852.94,457385.885
402,2007-04-18,21:15:29,3789849.109,457388.215
402,2007-04-18,21:20:29,3789854.057,457390.522
402,2007-04-18,21:25:28,3789853.48,457388.88
402,2007-04-18,21:30:29,3789851.508,457389
402,2007-04-18,21:35:28,3789854.407,457388.194
402,2007-04-18,21:40:29,3789853.291,457389.901
402,2007-04-18,21:45:29,3789856.045,457387.096
402,2007-04-18,21:50:30,3789859.055,457388.85
402,2007-04-18,21:55:31,3789852.146,457384.067
402,2007-04-18,22:00:28,3789855.17,457389.679
402,2007-04-18,22:05:23,3789849.167,457389.137
402,2007-04-18,22:10:29,3789857.999,457390.889
402,2007-04-18,22:15:29,3789853.48,457389.082
402,2007-04-18,22:20:29,3789856.333,457391.499
402,2007-04-18,22:25:29,3789857.079,457390.075
402,2007-04-18,22:30:28,3789856.369,457390.403
402,2007-04-18,22:35:34,3789856.277,457390.173
402,2007-04-18,22:40:30,3789855.511,457389.267
402,2007-04-18,22:45:30,3789859.075,457391.309
402,2007-04-18,22:50:23,3789852.745,457388.029
402,2007-04-18,22:55:29,3789863.857,457389.562
402,2007-04-18,23:00:29,3789855.229,457376.715
402,2007-04-18,23:05:30,3789855.165,457384.182
402,2007-04-18,23:10:21,3789854.243,457383.487
402,2007-04-18,23:15:20,3789854.584,457383.305
402,2007-04-18,23:20:29,3789854.027,457383.689
402,2007-04-18,23:25:19,3789852.801,457382.404
402,2007-04-18,23:30:30,3789854.185,457382.999
402,2007-04-18,23:35:30,3789849.767,457379.167
402,2007-04-18,23:40:29,3789851.332,457380.325
