Cow_id,Date,Daily_period,Easting,Northing
404,5/2/2007,Post_MCP,457738.889,3790182.583
404,5/2/2007,Post_MCP,457792.736,3790117.256
404,5/2/2007,Post_MCP,457908.428,3790151.233
404,5/2/2007,Post_MCP,458018.658,3790219.95
404,5/2/2007,Post_MCP,457752.01,3790223.489
404,5/2/2007,Post_MCP,457739.604,3790216.584
404,5/2/2007,All_Day_MCP,457707.843,3789736.283
404,5/2/2007,All_Day_MCP,457749.57,3789653.454
404,5/2/2007,All_Day_MCP,457781.917,3789606.242
404,5/2/2007,All_Day_MCP,457908.198,3789519.738
404,5/2/2007,All_Day_MCP,458897.273,3789512.208
404,5/2/2007,All_Day_MCP,459773.187,3790047.776
404,5/2/2007,All_Day_MCP,458173.755,3791262.358
404,5/2/2007,All_Day_MCP,457739.604,3790216.584
404,5/2/2007,All_Day_MCP,457735.309,3790195.382
404,5/3/2007,Pre_MCP,457578.744,3790108.581
404,5/3/2007,Pre_MCP,457579.125,3790101.064
404,5/3/2007,Pre_MCP,457590.2,3790090.448
404,5/3/2007,Pre_MCP,457595.116,3790086.299
404,5/3/2007,Pre_MCP,457724.209,3790149.321
404,5/3/2007,Pre_MCP,457742.558,3790163.192
404,5/3/2007,Pre_MCP,457746.286,3790167.117
404,5/3/2007,Pre_MCP,457746.416,3790167.333
404,5/3/2007,Pre_MCP,457756.365,3790190.851
404,5/3/2007,Pre_MCP,457745.823,3790188.896
404,5/3/2007,Pre_MCP,457587.552,3790131.981
404,5/3/2007,Pre_MCP,457581.936,3790123.999
404,5/3/2007,Day_MCP,456712.25,3789866.776
404,5/3/2007,Day_MCP,456724.178,3789857.664
404,5/3/2007,Day_MCP,457318.667,3789735.767
404,5/3/2007,Day_MCP,457574.85,3789722.038
404,5/3/2007,Day_MCP,457580.47,3789733.07
404,5/3/2007,Day_MCP,457712.4,3790038.057
404,5/3/2007,Day_MCP,457715.443,3790049.317
404,5/3/2007,Day_MCP,457712.499,3790066.148
404,5/3/2007,Day_MCP,457480.94,3790210.3
404,5/3/2007,Post_MCP,457385.128,3789957.946
404,5/3/2007,Post_MCP,457395.435,3789899.776
404,5/3/2007,Post_MCP,457399.521,3789887.252
404,5/3/2007,Post_MCP,457580.42,3789970.089
404,5/3/2007,Post_MCP,457594.979,3790049.769
404,5/3/2007,Post_MCP,457597.573,3790091.986
404,5/3/2007,Post_MCP,457577.952,3790124.817
404,5/3/2007,Post_MCP,457552.624,3790129.459
404,5/3/2007,Post_MCP,457504.401,3790120.807
404,5/3/2007,Post_MCP,457474.233,3790107.977
404,5/3/2007,Post_MCP,457402.354,3790038.445
404,5/3/2007,All_Day_MCP,456712.25,3789866.776
404,5/3/2007,All_Day_MCP,456724.178,3789857.664
404,5/3/2007,All_Day_MCP,457318.667,3789735.767
404,5/3/2007,All_Day_MCP,457574.85,3789722.038
404,5/3/2007,All_Day_MCP,457580.47,3789733.07
404,5/3/2007,All_Day_MCP,457712.4,3790038.057
404,5/3/2007,All_Day_MCP,457756.365,3790190.851
404,5/3/2007,All_Day_MCP,457480.94,3790210.3
405,3/20/2007,Pre_MCP,457007.149,3789808.928
405,3/20/2007,Pre_MCP,457008.437,3789776.672
405,3/20/2007,Pre_MCP,457020.596,3789745.353
405,3/20/2007,Pre_MCP,457047.023,3789741.382
405,3/20/2007,Pre_MCP,457069.63,3789745.467
405,3/20/2007,Pre_MCP,457086.819,3789789.127
405,3/20/2007,Pre_MCP,457089.149,3789795.338
405,3/20/2007,Pre_MCP,457089.431,3789796.477
405,3/20/2007,Pre_MCP,457089.623,3789798.263
405,3/20/2007,Pre_MCP,457009.21,3789810.582
405,3/20/2007,Day_MCP,456707.289,3789833.441
405,3/20/2007,Day_MCP,457044.457,3789671.597
405,3/20/2007,Day_MCP,457313.423,3789560.93
405,3/20/2007,Day_MCP,457321.972,3789561.815
405,3/20/2007,Day_MCP,457356.959,3789572.93
405,3/20/2007,Day_MCP,457390.184,3789589.411
405,3/20/2007,Day_MCP,457423.518,3789617.659
405,3/20/2007,Day_MCP,457242.517,3789701.831
405,3/20/2007,Day_MCP,457185.566,3789726.517
405,3/20/2007,Day_MCP,457125.382,3789748.693
405,3/20/2007,Day_MCP,456836.54,3789852.865
405,3/20/2007,Day_MCP,456711.411,3789874.633
405,3/20/2007,Day_MCP,456709.402,3789860.259
405,3/20/2007,Post_MCP,457275.588,3789684.741
405,3/20/2007,Post_MCP,457280.726,3789666.39
405,3/20/2007,Post_MCP,457285.375,3789660.024
405,3/20/2007,Post_MCP,457426.594,3789619.801
405,3/20/2007,Post_MCP,457455.705,3789642.924
405,3/20/2007,Post_MCP,457458.51,3789652.244
405,3/20/2007,Post_MCP,457452.109,3789702.695
405,3/20/2007,Post_MCP,457448.268,3789712.663
405,3/20/2007,Post_MCP,457365.402,3789736.694
405,3/20/2007,Post_MCP,457305.065,3789737.615
405,3/20/2007,Post_MCP,457282.491,3789712.153
405,3/20/2007,Post_MCP,457275.623,3789696.29
405,3/20/2007,All_Day_MCP,456707.289,3789833.441
405,3/20/2007,All_Day_MCP,457044.457,3789671.597
405,3/20/2007,All_Day_MCP,457313.423,3789560.93
405,3/20/2007,All_Day_MCP,457321.972,3789561.815
405,3/20/2007,All_Day_MCP,457356.959,3789572.93
405,3/20/2007,All_Day_MCP,457390.184,3789589.411
405,3/20/2007,All_Day_MCP,457455.705,3789642.924
405,3/20/2007,All_Day_MCP,457458.51,3789652.244
405,3/20/2007,All_Day_MCP,457452.109,3789702.695
405,3/20/2007,All_Day_MCP,457448.268,3789712.663
405,3/20/2007,All_Day_MCP,457365.402,3789736.694
405,3/20/2007,All_Day_MCP,457089.623,3789798.263
405,3/20/2007,All_Day_MCP,456836.54,3789852.865
405,3/20/2007,All_Day_MCP,456711.411,3789874.633
405,3/20/2007,All_Day_MCP,456709.402,3789860.259
405,3/21/2007,Pre_MCP,457284.748,3789661.844
405,3/21/2007,Pre_MCP,457291.581,3789607.417
405,3/21/2007,Pre_MCP,457422.144,3789720.727
405,3/21/2007,Pre_MCP,457427.361,3789728.004
405,3/21/2007,Pre_MCP,457425.567,3789748.464
405,3/21/2007,Pre_MCP,457412.766,3789758.225
405,3/21/2007,Pre_MCP,457357.525,3789735.836
405,3/21/2007,Pre_MCP,457285.853,3789664.026
405,3/21/2007,Pre_MCP,457284.928,3789663.013
405,3/21/2007,Day_MCP,456713.447,3789860.856
405,3/21/2007,Day_MCP,456733.669,3789853.124
405,3/21/2007,Day_MCP,457288.849,3789646.579
405,3/21/2007,Day_MCP,457499.569,3789733.528
405,3/21/2007,Day_MCP,457710.62,3789880.329
405,3/21/2007,Day_MCP,457770.497,3789936.828
405,3/21/2007,Day_MCP,457794.512,3789965.581
405,3/21/2007,Day_MCP,457786.512,3789978.399
405,3/21/2007,Day_MCP,457530.934,3790111.816
405,3/21/2007,Day_MCP,456726.471,3789867.757
405,3/21/2007,Post_MCP,457388.962,3790209.702
405,3/21/2007,Post_MCP,457389.952,3790196.76
405,3/21/2007,Post_MCP,457410.232,3790134.818
405,3/21/2007,Post_MCP,457571.468,3789981.927
405,3/21/2007,Post_MCP,457605.993,3789980.847
405,3/21/2007,Post_MCP,457697.518,3790021.245
405,3/21/2007,Post_MCP,457710.637,3790065.663
405,3/21/2007,Post_MCP,457394.226,3790219.195
405,3/21/2007,Post_MCP,457390.866,3790217.485
405,3/21/2007,Post_MCP,457389.627,3790214.287
405,3/21/2007,Post_MCP,457389.074,3790212.257
405,3/21/2007,All_Day_MCP,456713.447,3789860.856
405,3/21/2007,All_Day_MCP,457291.581,3789607.417
405,3/21/2007,All_Day_MCP,457499.569,3789733.528
405,3/21/2007,All_Day_MCP,457710.62,3789880.329
405,3/21/2007,All_Day_MCP,457770.497,3789936.828
405,3/21/2007,All_Day_MCP,457794.512,3789965.581
405,3/21/2007,All_Day_MCP,457786.512,3789978.399
405,3/21/2007,All_Day_MCP,457710.637,3790065.663
405,3/21/2007,All_Day_MCP,457394.226,3790219.195
405,3/21/2007,All_Day_MCP,457390.866,3790217.485
405,3/21/2007,All_Day_MCP,456726.471,3789867.757
405,3/22/2007,Pre_MCP,457397.622,3790218.995
405,3/22/2007,Pre_MCP,457439.257,3790121.103
405,3/22/2007,Pre_MCP,457466.788,3790062.147
405,3/22/2007,Pre_MCP,457544.181,3789930.242
405,3/22/2007,Pre_MCP,457720.69,3789857.091
405,3/22/2007,Pre_MCP,457734.56,3789863.866
405,3/22/2007,Pre_MCP,457769.109,3789925.222
405,3/22/2007,Pre_MCP,457483.36,3790179.549
405,3/22/2007,Day_MCP,456713.078,3789862.613
405,3/22/2007,Day_MCP,457596.143,3789521.421
405,3/22/2007,Day_MCP,457924.812,3789518.154
405,3/22/2007,Day_MCP,457982.119,3789537.302
405,3/22/2007,Day_MCP,458069.705,3789767.03
405,3/22/2007,Day_MCP,458054.725,3789962.842
405,3/22/2007,Day_MCP,458049.476,3789995.576
405,3/22/2007,Day_MCP,458047.624,3789999.589
405,3/22/2007,Day_MCP,458029.606,3790037.031
405,3/22/2007,Day_MCP,458014.68,3790051.452
405,3/22/2007,Day_MCP,457942.624,3790050.266
405,3/22/2007,Post_MCP,457870.058,3789843.728
405,3/22/2007,Post_MCP,457878.887,3789622.009
405,3/22/2007,Post_MCP,457951.646,3789614.752
405,3/22/2007,Post_MCP,457999.167,3789647.065
405,3/22/2007,Post_MCP,457989.192,3789706.095
405,3/22/2007,Post_MCP,457914.156,3789821.137
405,3/22/2007,Post_MCP,457877.508,3789845.758
405,3/22/2007,Post_MCP,457873.884,3789846.791
405,3/22/2007,Post_MCP,457872.475,3789846.705
405,3/22/2007,All_Day_MCP,456713.078,3789862.613
405,3/22/2007,All_Day_MCP,457596.143,3789521.421
405,3/22/2007,All_Day_MCP,457924.812,3789518.154
405,3/22/2007,All_Day_MCP,457982.119,3789537.302
405,3/22/2007,All_Day_MCP,458069.705,3789767.03
405,3/22/2007,All_Day_MCP,458054.725,3789962.842
405,3/22/2007,All_Day_MCP,458049.476,3789995.576
405,3/22/2007,All_Day_MCP,458047.624,3789999.589
405,3/22/2007,All_Day_MCP,458029.606,3790037.031
405,3/22/2007,All_Day_MCP,458014.68,3790051.452
405,3/22/2007,All_Day_MCP,457397.622,3790218.995
405,3/27/2007,Pre_MCP,456975.328,3789779.319
405,3/27/2007,Pre_MCP,456975.443,3789776.3
405,3/27/2007,Pre_MCP,456975.852,3789771.094
405,3/27/2007,Pre_MCP,456977.686,3789769.514
405,3/27/2007,Pre_MCP,457137.925,3789688.665
405,3/27/2007,Pre_MCP,457163.15,3789735.922
405,3/27/2007,Pre_MCP,457118.666,3789768.159
405,3/27/2007,Pre_MCP,456987.615,3789792.261
405,3/27/2007,Day_MCP,456712.823,3789863.323
405,3/27/2007,Day_MCP,456713.865,3789857.651
405,3/27/2007,Day_MCP,456715.067,3789856.721
405,3/27/2007,Day_MCP,456724.402,3789850.241
405,3/27/2007,Day_MCP,456727.517,3789848.932
405,3/27/2007,Day_MCP,456989.225,3789775.837
405,3/27/2007,Day_MCP,457287.052,3789813.932
405,3/27/2007,Day_MCP,457361.189,3789828.687
405,3/27/2007,Day_MCP,457429.767,3789852.216
405,3/27/2007,Day_MCP,457477.906,3789884.431
405,3/27/2007,Day_MCP,457432.713,3790026.387
405,3/27/2007,Day_MCP,456734.746,3789875.019
405,3/27/2007,Post_MCP,456845.515,3789768.181
405,3/27/2007,Post_MCP,456958.54,3789604.659
405,3/27/2007,Post_MCP,457092.156,3789514.844
405,3/27/2007,Post_MCP,457061.577,3789680.174
405,3/27/2007,Post_MCP,457061.308,3789681.622
405,3/27/2007,Post_MCP,456897.029,3789851.017
405,3/27/2007,Post_MCP,456855.825,3789851.483
405,3/27/2007,Post_MCP,456846.218,3789842.872
405,3/27/2007,All_Day_MCP,456712.823,3789863.323
405,3/27/2007,All_Day_MCP,456713.865,3789857.651
405,3/27/2007,All_Day_MCP,456958.54,3789604.659
405,3/27/2007,All_Day_MCP,457092.156,3789514.844
405,3/27/2007,All_Day_MCP,457477.906,3789884.431
405,3/27/2007,All_Day_MCP,457432.713,3790026.387
405,3/27/2007,All_Day_MCP,456734.746,3789875.019
405,3/28/2007,Pre_MCP,456965.951,3789698.477
405,3/28/2007,Pre_MCP,457087.998,3789517.789
405,3/28/2007,Pre_MCP,457090.019,3789516.579
405,3/28/2007,Pre_MCP,457101.069,3789528.695
405,3/28/2007,Pre_MCP,457249.845,3789861.074
405,3/28/2007,Pre_MCP,457249.983,3789863.014
405,3/28/2007,Pre_MCP,457247.833,3789868.013
405,3/28/2007,Pre_MCP,457245.049,3789869.32
405,3/28/2007,Day_MCP,456712.745,3789864.401
405,3/28/2007,Day_MCP,456720.708,3789859.868
405,3/28/2007,Day_MCP,456723.39,3789858.47
405,3/28/2007,Day_MCP,457252.663,3789693.531
405,3/28/2007,Day_MCP,457281.656,3789684.62
405,3/28/2007,Day_MCP,457290.187,3789687.6
405,3/28/2007,Day_MCP,457305.176,3789693.076
405,3/28/2007,Day_MCP,457322.511,3789704.424
405,3/28/2007,Day_MCP,457351.055,3789742.489
405,3/28/2007,Day_MCP,457349.257,3789752.169
405,3/28/2007,Day_MCP,457241.299,3789854.799
405,3/28/2007,Day_MCP,457232.968,3789857.27
405,3/28/2007,Day_MCP,456720.979,3789874.806
405,3/28/2007,Day_MCP,456712.878,3789865.171
405,3/28/2007,Post_MCP,456958.097,3789837.09
405,3/28/2007,Post_MCP,456968.552,3789825.862
405,3/28/2007,Post_MCP,457013.86,3789788.568
405,3/28/2007,Post_MCP,457258.162,3789627.282
405,3/28/2007,Post_MCP,457269.959,3789621.407
405,3/28/2007,Post_MCP,457270.697,3789631.784
405,3/28/2007,Post_MCP,457268.012,3789642.699
405,3/28/2007,Post_MCP,457254.9,3789695.399
405,3/28/2007,Post_MCP,457229.1,3789732.14
405,3/28/2007,Post_MCP,457194.295,3789756.633
405,3/28/2007,Post_MCP,456968.267,3789839.878
405,3/28/2007,All_Day_MCP,456712.745,3789864.401
405,3/28/2007,All_Day_MCP,457087.998,3789517.789
405,3/28/2007,All_Day_MCP,457090.019,3789516.579
405,3/28/2007,All_Day_MCP,457269.959,3789621.407
405,3/28/2007,All_Day_MCP,457351.055,3789742.489
405,3/28/2007,All_Day_MCP,457349.257,3789752.169
405,3/28/2007,All_Day_MCP,457247.833,3789868.013
405,3/28/2007,All_Day_MCP,457245.049,3789869.32
405,3/28/2007,All_Day_MCP,456720.979,3789874.806
405,3/28/2007,All_Day_MCP,456712.878,3789865.171
405,3/29/2007,Pre_MCP,456947.857,3789852.97
405,3/29/2007,Pre_MCP,457176.703,3789644.81
405,3/29/2007,Pre_MCP,457184.401,3789638.708
405,3/29/2007,Pre_MCP,457198.673,3789632.575
405,3/29/2007,Pre_MCP,457226.702,3789644.305
405,3/29/2007,Pre_MCP,457080.492,3789799.105
405,3/29/2007,Pre_MCP,456968.334,3789854.416
405,3/29/2007,Pre_MCP,456967.431,3789854.481
405,3/29/2007,Pre_MCP,456959.046,3789855.074
405,3/29/2007,Pre_MCP,456955.647,3789854.997
405,3/29/2007,Day_MCP,456706.275,3789863.076
405,3/29/2007,Day_MCP,456707.28,3789859.345
405,3/29/2007,Day_MCP,456711.9,3789852.885
405,3/29/2007,Day_MCP,457112.152,3789523.839
405,3/29/2007,Day_MCP,457123.777,3789520.583
405,3/29/2007,Day_MCP,457191.173,3789571.067
405,3/29/2007,Day_MCP,457204.008,3789586.871
405,3/29/2007,Day_MCP,457207.176,3789613.192
405,3/29/2007,Day_MCP,457201.753,3789641.555
405,3/29/2007,Day_MCP,457169.285,3789696.098
405,3/29/2007,Day_MCP,457154.675,3789710.98
405,3/29/2007,Day_MCP,457138.677,3789726.239
405,3/29/2007,Day_MCP,456971.61,3789856.002
405,3/29/2007,Day_MCP,456967.091,3789858.641
405,3/29/2007,Day_MCP,456710.32,3789869.588
405,3/29/2007,Day_MCP,456708.735,3789869.472
405,3/29/2007,Post_MCP,456826.934,3789816.379
405,3/29/2007,Post_MCP,456946.949,3789733.309
405,3/29/2007,Post_MCP,457110.138,3789631.162
405,3/29/2007,Post_MCP,457196.506,3789579.42
405,3/29/2007,Post_MCP,457216.054,3789585.153
405,3/29/2007,Post_MCP,457223.648,3789624.883
405,3/29/2007,Post_MCP,457223.468,3789635.941
405,3/29/2007,Post_MCP,457216.718,3789641.918
405,3/29/2007,Post_MCP,456947.734,3789804.057
405,3/29/2007,Post_MCP,456865.882,3789819.741
405,3/29/2007,Post_MCP,456844.462,3789823.506
405,3/29/2007,Post_MCP,456835.669,3789823.577
405,3/29/2007,Post_MCP,456828.754,3789821.607
405,3/29/2007,All_Day_MCP,456706.275,3789863.076
405,3/29/2007,All_Day_MCP,456707.28,3789859.345
405,3/29/2007,All_Day_MCP,456711.9,3789852.885
405,3/29/2007,All_Day_MCP,457112.152,3789523.839
405,3/29/2007,All_Day_MCP,457123.777,3789520.583
405,3/29/2007,All_Day_MCP,457216.054,3789585.153
405,3/29/2007,All_Day_MCP,457223.648,3789624.883
405,3/29/2007,All_Day_MCP,457226.702,3789644.305
405,3/29/2007,All_Day_MCP,457080.492,3789799.105
405,3/29/2007,All_Day_MCP,456967.091,3789858.641
405,3/29/2007,All_Day_MCP,456710.32,3789869.588
405,3/29/2007,All_Day_MCP,456708.735,3789869.472
405,3/30/2007,Pre_MCP,456934.141,3789789.55
405,3/30/2007,Pre_MCP,456936.583,3789786.119
405,3/30/2007,Pre_MCP,457205.944,3789561.05
405,3/30/2007,Pre_MCP,457215.146,3789559.807
405,3/30/2007,Pre_MCP,457233.243,3789558.184
405,3/30/2007,Pre_MCP,457246.249,3789561.205
405,3/30/2007,Pre_MCP,457240.839,3789568.252
405,3/30/2007,Pre_MCP,457186.077,3789620.65
405,3/30/2007,Pre_MCP,456979.748,3789779.515
405,3/30/2007,Pre_MCP,456976.563,3789781.593
405,3/30/2007,Pre_MCP,456938.514,3789801.511
405,3/30/2007,Pre_MCP,456937.276,3789798.653
405,3/30/2007,Day_MCP,456937.126,3789803.921
405,3/30/2007,Day_MCP,456940.798,3789791.429
405,3/30/2007,Day_MCP,457103.555,3789518.58
405,3/30/2007,Day_MCP,457207.349,3789511.853
405,3/30/2007,Day_MCP,458581.189,3789500.355
405,3/30/2007,Day_MCP,458689.457,3789516.14
405,3/30/2007,Day_MCP,458620.688,3789540.838
405,3/30/2007,Day_MCP,457399.1,3789895.94
405,3/30/2007,Day_MCP,456965.441,3789860.281
405,3/30/2007,Day_MCP,456938.337,3789829.111
405,3/30/2007,Post_MCP,457407.443,3789891.898
405,3/30/2007,Post_MCP,457418.062,3789882.239
405,3/30/2007,Post_MCP,457578.581,3789828.409
405,3/30/2007,Post_MCP,457661.862,3789835.056
405,3/30/2007,Post_MCP,457704.703,3789840.345
405,3/30/2007,Post_MCP,457726.66,3789853.644
405,3/30/2007,Post_MCP,457737.352,3789870.26
405,3/30/2007,Post_MCP,457740.7,3789881.857
405,3/30/2007,Post_MCP,457742.076,3789886.687
405,3/30/2007,Post_MCP,457738.625,3789891.385
405,3/30/2007,Post_MCP,457508.962,3789926.521
405,3/30/2007,Post_MCP,457471.742,3789920.097
405,3/30/2007,All_Day_MCP,456934.141,3789789.55
405,3/30/2007,All_Day_MCP,457103.555,3789518.58
405,3/30/2007,All_Day_MCP,457207.349,3789511.853
405,3/30/2007,All_Day_MCP,458581.189,3789500.355
405,3/30/2007,All_Day_MCP,458689.457,3789516.14
405,3/30/2007,All_Day_MCP,457738.625,3789891.385
405,3/30/2007,All_Day_MCP,457508.962,3789926.521
405,3/30/2007,All_Day_MCP,456965.441,3789860.281
405,3/30/2007,All_Day_MCP,456938.337,3789829.111
405,4/3/2007,Pre_MCP,456940.405,3789788.258
405,4/3/2007,Pre_MCP,456941.429,3789784.65
405,4/3/2007,Pre_MCP,456947.122,3789781.02
405,4/3/2007,Pre_MCP,456954.663,3789785.021
405,4/3/2007,Pre_MCP,456954.126,3789786.316
405,4/3/2007,Pre_MCP,456951.107,3789790.581
405,4/3/2007,Pre_MCP,456944.219,3789790.49
405,4/3/2007,Day_MCP,456714.413,3789864.702
405,4/3/2007,Day_MCP,456722.912,3789848.738
405,4/3/2007,Day_MCP,456723.747,3789848.057
405,4/3/2007,Day_MCP,456952.37,3789782.905
405,4/3/2007,Day_MCP,457131.572,3789777.372
405,4/3/2007,Day_MCP,457257.201,3789786.1
405,4/3/2007,Day_MCP,457270.787,3789792.906
405,4/3/2007,Day_MCP,457284.182,3789818.534
405,4/3/2007,Day_MCP,457284.072,3789832.919
405,4/3/2007,Day_MCP,457280.469,3789850.523
405,4/3/2007,Day_MCP,457254.848,3789859.573
405,4/3/2007,Post_MCP,457213.293,3789759.041
405,4/3/2007,Post_MCP,457286.354,3789610.182
405,4/3/2007,Post_MCP,457302.217,3789583.313
405,4/3/2007,Post_MCP,457311.088,3789582.132
405,4/3/2007,Post_MCP,457338.151,3789626.395
405,4/3/2007,Post_MCP,457360.595,3789663.654
405,4/3/2007,Post_MCP,457364.98,3789682.239
405,4/3/2007,Post_MCP,457358.557,3789699.362
405,4/3/2007,Post_MCP,457224.247,3789772.236
405,4/3/2007,All_Day_MCP,456714.413,3789864.702
405,4/3/2007,All_Day_MCP,456722.912,3789848.738
405,4/3/2007,All_Day_MCP,456723.747,3789848.057
405,4/3/2007,All_Day_MCP,457302.217,3789583.313
405,4/3/2007,All_Day_MCP,457311.088,3789582.132
405,4/3/2007,All_Day_MCP,457338.151,3789626.395
405,4/3/2007,All_Day_MCP,457360.595,3789663.654
405,4/3/2007,All_Day_MCP,457364.98,3789682.239
405,4/3/2007,All_Day_MCP,457358.557,3789699.362
405,4/3/2007,All_Day_MCP,457280.469,3789850.523
405,4/3/2007,All_Day_MCP,457254.848,3789859.573
405,4/4/2007,Pre_MCP,457260.618,3789610.453
405,4/4/2007,Pre_MCP,457262.93,3789600.525
405,4/4/2007,Pre_MCP,457274.415,3789594.989
405,4/4/2007,Pre_MCP,457281.865,3789597.173
405,4/4/2007,Pre_MCP,457287.534,3789600.413
405,4/4/2007,Pre_MCP,457290.547,3789611.025
405,4/4/2007,Pre_MCP,457290.019,3789612.199
405,4/4/2007,Pre_MCP,457287.875,3789612.67
405,4/4/2007,Pre_MCP,457264.483,3789616.103
405,4/4/2007,Day_MCP,456712.766,3789863.015
405,4/4/2007,Day_MCP,457267.534,3789606.572
405,4/4/2007,Day_MCP,457664.511,3789820.105
405,4/4/2007,Day_MCP,457767.22,3789886.143
405,4/4/2007,Day_MCP,457968.854,3790047.5
405,4/4/2007,Day_MCP,457974.816,3790058.839
405,4/4/2007,Day_MCP,457965.446,3790073.973
405,4/4/2007,Day_MCP,457905.538,3790083.76
405,4/4/2007,Day_MCP,457813.917,3790089.409
405,4/4/2007,Day_MCP,457644.907,3790060.693
405,4/4/2007,Post_MCP,456718.907,3789862.71
405,4/4/2007,Post_MCP,456722.684,3789861.06
405,4/4/2007,Post_MCP,457789.929,3789800.658
405,4/4/2007,Post_MCP,457798.399,3789800.373
405,4/4/2007,Post_MCP,457818.915,3789812.601
405,4/4/2007,Post_MCP,457807.367,3789832.983
405,4/4/2007,Post_MCP,457798.169,3789845.283
405,4/4/2007,Post_MCP,457632.639,3790064.044
405,4/4/2007,All_Day_MCP,456712.766,3789863.015
405,4/4/2007,All_Day_MCP,457274.415,3789594.989
405,4/4/2007,All_Day_MCP,457281.865,3789597.173
405,4/4/2007,All_Day_MCP,457798.399,3789800.373
405,4/4/2007,All_Day_MCP,457818.915,3789812.601
405,4/4/2007,All_Day_MCP,457968.854,3790047.5
405,4/4/2007,All_Day_MCP,457974.816,3790058.839
405,4/4/2007,All_Day_MCP,457965.446,3790073.973
405,4/4/2007,All_Day_MCP,457905.538,3790083.76
405,4/4/2007,All_Day_MCP,457813.917,3790089.409
405,4/4/2007,All_Day_MCP,457632.639,3790064.044
405,4/5/2007,Pre_MCP,457743.505,3789878.918
405,4/5/2007,Pre_MCP,457744.221,3789811.09
405,4/5/2007,Pre_MCP,457753.15,3789806.429
405,4/5/2007,Pre_MCP,457778.727,3789805.637
405,4/5/2007,Pre_MCP,457778.208,3789827.508
405,4/5/2007,Pre_MCP,457777.96,3789829.666
405,4/5/2007,Pre_MCP,457760.759,3789894.827
405,4/5/2007,Pre_MCP,457752.461,3789892.523
405,4/5/2007,Pre_MCP,457744.641,3789881.839
405,4/5/2007,Day_MCP,456714.179,3789863.902
405,4/5/2007,Day_MCP,457545.52,3789746.042
405,4/5/2007,Day_MCP,457577.836,3789743.123
405,4/5/2007,Day_MCP,457761.834,3789769.829
405,4/5/2007,Day_MCP,457777.203,3789773.918
405,4/5/2007,Day_MCP,457883.555,3789818.687
405,4/5/2007,Day_MCP,457935.562,3789843.249
405,4/5/2007,Day_MCP,457965.472,3789857.992
405,4/5/2007,Day_MCP,458024.758,3790005.081
405,4/5/2007,Day_MCP,458050.208,3790171.697
405,4/5/2007,Day_MCP,458041.294,3790173.339
405,4/5/2007,Post_MCP,457747.57,3789838.951
405,4/5/2007,Post_MCP,457760.051,3789839.91
405,4/5/2007,Post_MCP,457832.525,3789857.88
405,4/5/2007,Post_MCP,457883.839,3789922.888
405,4/5/2007,Post_MCP,457890.812,3789943.832
405,4/5/2007,Post_MCP,457888.183,3789955.21
405,4/5/2007,Post_MCP,457884.665,3789959.077
405,4/5/2007,Post_MCP,457881.681,3789960.968
405,4/5/2007,Post_MCP,457808.719,3789967.487
405,4/5/2007,Post_MCP,457794.338,3789955.632
405,4/5/2007,All_Day_MCP,456714.179,3789863.902
405,4/5/2007,All_Day_MCP,457545.52,3789746.042
405,4/5/2007,All_Day_MCP,457577.836,3789743.123
405,4/5/2007,All_Day_MCP,457761.834,3789769.829
405,4/5/2007,All_Day_MCP,457777.203,3789773.918
405,4/5/2007,All_Day_MCP,457883.555,3789818.687
405,4/5/2007,All_Day_MCP,457935.562,3789843.249
405,4/5/2007,All_Day_MCP,457965.472,3789857.992
405,4/5/2007,All_Day_MCP,458024.758,3790005.081
405,4/5/2007,All_Day_MCP,458050.208,3790171.697
405,4/5/2007,All_Day_MCP,458041.294,3790173.339
405,4/10/2007,Pre_MCP,457716.124,3789865.458
405,4/10/2007,Pre_MCP,457722.985,3789855.54
405,4/10/2007,Pre_MCP,457728.684,3789859.365
405,4/10/2007,Pre_MCP,457730.454,3789861.852
405,4/10/2007,Pre_MCP,457732.227,3789869.205
405,4/10/2007,Pre_MCP,457732.335,3789870.591
405,4/10/2007,Pre_MCP,457730.973,3789891.203
405,4/10/2007,Day_MCP,456712.317,3789865.451
405,4/10/2007,Day_MCP,456721.976,3789857.397
405,4/10/2007,Day_MCP,457797.659,3789664.664
405,4/10/2007,Day_MCP,457928.19,3789774.286
405,4/10/2007,Day_MCP,457912.599,3789849.758
405,4/10/2007,Day_MCP,457906.844,3789855.822
405,4/10/2007,Day_MCP,457565.925,3790022.671
405,4/10/2007,Post_MCP,457547.039,3790071.455
405,4/10/2007,Post_MCP,457565.236,3789943.791
405,4/10/2007,Post_MCP,457608.052,3789965.775
405,4/10/2007,Post_MCP,457613.76,3789971.787
405,4/10/2007,Post_MCP,457639.684,3790003.087
405,4/10/2007,Post_MCP,457641.787,3790006.035
405,4/10/2007,Post_MCP,457650.597,3790019.793
405,4/10/2007,Post_MCP,457653.194,3790028.037
405,4/10/2007,Post_MCP,457653.811,3790044.42
405,4/10/2007,Post_MCP,457654.176,3790131.341
405,4/10/2007,Post_MCP,457652.093,3790147.121
405,4/10/2007,Post_MCP,457646.987,3790154.105
405,4/10/2007,All_Day_MCP,456712.317,3789865.451
405,4/10/2007,All_Day_MCP,456721.976,3789857.397
405,4/10/2007,All_Day_MCP,457797.659,3789664.664
405,4/10/2007,All_Day_MCP,457928.19,3789774.286
