Pixel,Northing,Easting
51698,3627987.378,538967.2045
51699,3630957.378,543257.2045
51700,3630537.378,541097.2045
51701,3627867.378,543707.2045
51702,3630867.378,543467.2045
51703,3630087.378,545537.2045
51704,3630477.378,541997.2045
51705,3624447.378,538547.2045
51706,3630867.378,543857.2045
51707,3628857.378,547697.2045
51708,3627747.378,544667.2045
51709,3627957.378,540797.2045
51710,3628767.378,541667.2045
51711,3625107.378,538817.2045
51712,3629007.378,542387.2045
51713,3623277.378,547157.2045
51714,3625197.378,538547.2045
51715,3628857.378,542837.2045
51716,3627837.378,540947.2045
51717,3629157.378,539867.2045
51718,3630177.378,545867.2045
51719,3628347.378,541157.2045
51720,3628827.378,539687.2045
51721,3629007.378,543707.2045
51722,3628467.378,546257.2045
51723,3623907.378,538367.2045
51724,3624147.378,542717.2045
51725,3625167.378,545387.2045
51726,3628017.378,546047.2045
51727,3624477.378,546917.2045
51728,3622917.378,540797.2045
51729,3628317.378,547667.2045
51730,3628527.378,540857.2045
51731,3624927.378,542207.2045
51732,3627957.378,543317.2045
51733,3627897.378,546497.2045
51734,3629307.378,542717.2045
51735,3623967.378,546017.2045
51736,3629457.378,545477.2045
51737,3629037.378,547277.2045
51738,3628917.378,539897.2045
51739,3627777.378,538937.2045
51740,3627837.378,544877.2045
51741,3629907.378,541787.2045
51742,3630777.378,543857.2045
51743,3628947.378,542057.2045
51744,3629907.378,540947.2045
51745,3628407.378,544907.2045
51746,3629007.378,541817.2045
51747,3624417.378,548297.2045
51748,3623067.378,544697.2045
51749,3628587.378,548207.2045
51750,3627837.378,540437.2045
51751,3628947.378,547667.2045
51752,3623247.378,540977.2045
51753,3627657.378,542537.2045
51754,3628977.378,544187.2045
51755,3627657.378,543887.2045
51756,3628947.378,547727.2045
51757,3623907.378,540857.2045
51758,3629127.378,540557.2045
51759,3627897.378,541877.2045
51760,3628587.378,544097.2045
51761,3627747.378,541547.2045
51762,3627717.378,547547.2045
51763,3628707.378,539807.2045
51764,3624957.378,544667.2045
51765,3628287.378,541367.2045
51766,3627957.378,547067.2045
51767,3627777.378,539267.2045
51768,3624897.378,543917.2045
51769,3627957.378,543737.2045
51770,3623667.378,546647.2045
51771,3629697.378,541487.2045
51772,3628017.378,542597.2045
51773,3627777.378,539987.2045
51774,3629457.378,543917.2045
51775,3629457.378,540137.2045
51776,3628077.378,545837.2045
51777,3624237.378,539477.2045
51778,3628707.378,545657.2045
51779,3629277.378,548327.2045
51780,3628497.378,545297.2045
51781,3623727.378,546227.2045
51782,3623427.378,543827.2045
51783,3628077.378,543767.2045
51784,3630447.378,543077.2045
51785,3628887.468,548648.1688
51786,3627957.378,539657.2045
51787,3629907.378,545447.2045
51788,3624147.378,539897.2045
51789,3627687.378,539987.2045
51790,3627927.378,544817.2045
51791,3629337.378,543137.2045
51792,3628137.378,544607.2045
51793,3628617.378,546197.2045
51794,3630177.378,545807.2045
51795,3624117.378,543947.2045
51796,3624867.378,542567.2045
51797,3630357.378,542837.2045
51798,3630837.378,542477.2045
51799,3629937.378,547007.2045
51800,3625137.378,539357.2045
51801,3624297.378,539837.2045
51802,3629127.378,548327.2045
51803,3627777.378,546377.2045
51804,3623427.378,539837.2045
51805,3627807.378,541577.2045
51806,3629277.378,543617.2045
51807,3628377.378,547427.2045
51808,3628167.378,540287.2045
51809,3629757.378,540707.2045
51810,3628557.378,543857.2045
51811,3630117.378,542327.2045
51812,3627747.378,544427.2045
51813,3628317.378,542087.2045
51814,3624507.378,543347.2045
51815,3628257.378,547667.2045
51816,3628287.378,540467.2045
51817,3629607.378,542057.2045
51818,3629337.378,547637.2045
51819,3624567.378,538607.2045
51820,3629367.378,547487.2045
51821,3627687.378,546647.2045
51822,3623337.378,543557.2045
51823,3623427.378,547517.2045
51824,3628437.378,540977.2045
51825,3628377.378,544187.2045
51826,3628227.378,548147.2045
51827,3628437.378,541757.2045
51828,3628437.378,548207.2045
51829,3629037.378,543677.2045
51830,3628347.378,540797.2045
51831,3625197.378,547577.2045
51832,3628497.378,541997.2045
51833,3628017.378,542477.2045
51834,3627807.378,547427.2045
51835,3627957.378,546587.2045
51836,3627657.378,548147.2045
51837,3629757.378,546347.2045
51838,3628857.378,543677.2045
51839,3629277.378,547487.2045
51840,3627957.378,539207.2045
51841,3623337.378,544007.2045
51842,3627867.378,539657.2045
51843,3630717.378,544007.2045
51844,3629247.378,547067.2045
51845,3629127.378,542987.2045
51846,3628047.378,547667.2045
51847,3627867.378,547037.2045
51848,3624777.378,538577.2045
51849,3625227.378,545837.2045
51850,3628497.378,540167.2045
51851,3628797.378,543317.2045
51852,3628977.378,545477.2045
51853,3630237.378,544997.2045
51854,3625257.378,537947.2045
51855,3624897.378,540377.2045
51856,3627627.378,544127.2045
51857,3628107.378,542177.2045
51858,3630327.378,544607.2045
51859,3629037.378,541247.2045
51860,3630733.891,541170.8966
51861,3628107.378,543107.2045
51862,3630207.378,546497.2045
51863,3629157.378,548237.2045
51864,3628227.378,543857.2045
51865,3629517.378,540227.2045
51866,3627957.378,540977.2045
51867,3624777.378,542237.2045
51868,3624177.378,541847.2045
51869,3629337.378,546017.2045
51870,3624297.378,540347.2045
51871,3629277.378,541877.2045
51872,3629367.378,543377.2045
51873,3628527.378,540017.2045
51874,3624717.378,544367.2045
51875,3629217.378,541187.2045
51876,3628077.378,545237.2045
51877,3623427.378,543767.2045
51878,3628077.378,547907.2045
51879,3625257.378,542507.2045
51880,3628107.378,541937.2045
51881,3628677.378,542117.2045
51882,3628377.378,547547.2045
51883,3627687.378,541847.2045
51884,3625167.378,546437.2045
51885,3624027.378,542537.2045
51886,3630267.378,544697.2045
51887,3627687.378,548537.2045
51888,3623967.378,547097.2045
51889,3627927.378,546917.2045
51890,3628917.378,542627.2045
51891,3625137.378,538577.2045
51892,3628887.378,546347.2045
51893,3630627.378,543647.2045
51894,3628947.378,540557.2045
51895,3629577.378,540527.2045
51896,3628167.378,541937.2045
51897,3623367.378,543437.2045
51898,3628497.378,546707.2045
51899,3627807.378,545597.2045
51900,3629157.378,543827.2045
51901,3627837.378,546017.2045
51902,3628077.378,544727.2045
51903,3629577.378,541187.2045
51904,3628077.378,542297.2045
51905,3627807.378,544487.2045
51906,3627747.378,543467.2045
51907,3629457.378,542567.2045
51908,3628287.378,547307.2045
51909,3628587.378,548087.2045
51910,3629697.378,545207.2045
51911,3628317.378,545417.2045
51912,3629817.378,543617.2045
51913,3628857.378,545507.2045
51914,3630237.378,541217.2045
51915,3628497.378,539627.2045
51916,3624357.378,541097.2045
51917,3624177.378,540407.2045
51918,3629607.378,545837.2045
51919,3627747.378,538787.2045
51920,3628497.378,542117.2045
51921,3631279.025,541646.4601
51922,3630597.378,543857.2045
51923,3624417.378,543707.2045
51924,3623757.378,539027.2045
51925,3624747.378,545837.2045
51926,3630687.378,541547.2045
51927,3631797.378,542627.2045
51928,3629127.344,539807.2391
51929,3628167.378,539027.2045
51930,3628887.378,540077.2045
51931,3628557.378,546857.2045
51932,3629037.378,543827.2045
51933,3624837.378,545327.2045
51934,3629217.378,543707.2045
51935,3629517.378,541847.2045
51936,3630147.378,545267.2045
51937,3625047.378,538337.2045
51938,3629637.378,540707.2045
51939,3627957.378,547787.2045
51940,3628137.378,543737.2045
51941,3628647.378,546287.2045
51942,3627837.378,540977.2045
51943,3628917.378,545447.2045
51944,3624867.378,538727.2045
51945,3624807.378,543887.2045
51946,3629097.378,542717.2045
51947,3627957.378,545477.2045
51948,3628017.378,545057.2045
51949,3628347.378,545327.2045
51950,3627957.378,544007.2045
51951,3623757.378,540497.2045
51952,3631107.378,542027.2045
51953,3628107.378,545147.2045
51954,3623787.378,541667.2045
51955,3627657.378,546527.2045
51956,3627927.378,546617.2045
51957,3630027.378,546317.2045
51958,3631647.378,542027.2045
51959,3630177.378,541577.2045
51960,3628617.378,543467.2045
51961,3629907.378,542717.2045
51962,3630807.378,541967.2045
51963,3623397.378,541097.2045
51964,3623787.378,542657.2045
51965,3623907.378,539177.2045
51966,3629397.378,545897.2045
51967,3628497.378,545987.2045
51968,3630747.378,542747.2045
51969,3623577.378,545867.2045
51970,3628587.378,545837.2045
51971,3627807.378,543527.2045
51972,3627777.378,543497.2045
51973,3623787.378,540797.2045
51974,3627687.378,539297.2045
51975,3628167.378,542597.2045
51976,3627777.378,543857.2045
51977,3628677.378,542537.2045
51978,3630387.378,542717.2045
51979,3623127.378,544787.2045
51980,3623727.378,547097.2045
51981,3627927.378,544187.2045
51982,3624747.378,538277.2045
51983,3623067.378,541757.2045
51984,3629637.378,546227.2045
51985,3627687.378,541667.2045
51986,3629247.378,540077.2045
51987,3628257.378,546737.2045
51988,3630537.378,541157.2045
51989,3629847.378,542057.2045
51990,3628047.378,539447.2045
51991,3628017.378,539567.2045
51992,3627807.378,539957.2045
51993,3627657.378,547457.2045
51994,3627927.378,539327.2045
51995,3628377.378,540797.2045
51996,3629277.378,544397.2045
51997,3629697.378,546437.2045
51998,3628887.378,544217.2045
51999,3629247.378,544487.2045
52000,3629877.378,542027.2045
52001,3630147.378,543017.2045
52002,3623397.378,547577.2045
52003,3630596.262,541068.3906
52004,3628947.378,542807.2045
52005,3628587.378,546557.2045
52006,3628797.378,545267.2045
52007,3628857.378,547427.2045
52008,3624867.378,539027.2045
52009,3627867.378,539807.2045
52010,3628857.378,542867.2045
52011,3627777.378,543437.2045
52012,3627948.224,538767.1523
52013,3627717.378,542207.2045
52014,3630207.378,544607.2045
52015,3629037.378,540197.2045
52016,3628857.378,545117.2045
52017,3629997.378,545057.2045
52018,3623427.378,545867.2045
52019,3630387.378,544787.2045
52020,3630027.378,542627.2045
52021,3628437.378,546947.2045
52022,3622827.378,541517.2045
52023,3629607.378,547367.2045
52024,3628317.378,540707.2045
52025,3629247.378,542747.2045
52026,3628227.378,542447.2045
52027,3623307.378,548297.2045
52028,3631377.378,543887.2045
52029,3627927.378,540587.2045
52030,3627957.378,548537.2045
52031,3628977.378,544787.2045
52032,3629157.378,540557.2045
52033,3625257.378,537827.2045
52034,3631317.378,543797.2045
52035,3623427.378,542747.2045
52036,3628647.378,548507.2045
52037,3623637.378,540827.2045
52038,3628287.378,543047.2045
52039,3624147.378,544277.2045
52040,3627657.378,548267.2045
52041,3625137.378,544757.2045
52042,3628497.378,546917.2045
52043,3627867.378,538787.2045
52044,3628677.378,541187.2045
52045,3628347.378,544637.2045
52046,3629907.378,541127.2045
52047,3624087.378,548567.2045
52048,3628497.378,547367.2045
52049,3628857.378,542357.2045
52050,3628377.378,545237.2045
52051,3628287.378,547697.2045
52052,3623667.378,541577.2045
52053,3627897.378,539417.2045
52054,3627927.378,544607.2045
52055,3628437.378,540077.2045
52056,3630987.378,544397.2045
52057,3628017.378,548057.2045
52058,3630597.378,543197.2045
52059,3629997.378,542477.2045
52060,3625077.378,544997.2045
52061,3628617.378,544517.2045
52062,3627987.378,547577.2045
52063,3628917.378,547367.2045
52064,3628407.378,541877.2045
52065,3630507.378,541907.2045
52066,3628287.378,545147.2045
52067,3629547.378,548147.2045
52068,3627807.378,548267.2045
52069,3630567.378,541637.2045
52070,3623727.378,543407.2045
52071,3628647.378,545777.2045
52072,3628797.378,543647.2045
52073,3624567.378,540197.2045
52074,3624387.378,546587.2045
52075,3628107.378,547307.2045
52076,3631557.378,543137.2045
52077,3622857.378,541547.2045
52078,3628827.378,547937.2045
52079,3629127.378,543797.2045
52080,3627777.378,545507.2045
52081,3628917.378,547907.2045
52082,3628461.786,539214.0733
52083,3629127.378,544727.2045
52084,3628317.378,544097.2045
52085,3628197.378,545027.2045
52086,3623847.378,543647.2045
52087,3628497.378,543137.2045
52088,3629037.378,542387.2045
52089,3625077.378,540377.2045
52090,3628287.378,546227.2045
52091,3630087.378,546707.2045
52092,3629217.378,548057.2045
52093,3628137.378,546287.2045
52094,3628137.378,541967.2045
52095,3628527.378,541817.2045
52096,3627987.378,541037.2045
52097,3628977.378,546497.2045
52098,3628227.378,545237.2045
52099,3628437.378,539237.2045
52100,3622887.378,540527.2045
52101,3628287.378,541907.2045
52102,3627867.378,544427.2045
52103,3628377.378,544637.2045
52104,3628137.378,544247.2045
52105,3624027.378,545537.2045
52106,3630087.378,543017.2045
52107,3629187.378,546287.2045
52108,3627717.378,539387.2045
52109,3628197.378,541517.2045
52110,3624357.378,542627.2045
52111,3624597.378,546317.2045
52112,3629877.378,545417.2045
52113,3629397.378,541457.2045
52114,3624087.378,546467.2045
52115,3627657.378,543617.2045
52116,3627897.378,545867.2045
52117,3630896.623,545116.6173
52118,3629547.378,542747.2045
52119,3628227.378,544007.2045
52120,3630207.378,545477.2045
52121,3627837.378,545117.2045
52122,3627927.378,546857.2045
52123,3630837.378,542537.2045
52124,3628197.378,539297.2045
52125,3629097.378,546977.2045
52126,3627747.378,543077.2045
52127,3628887.378,540977.2045
52128,3629907.378,541577.2045
52129,3630284.557,546547.1843
52130,3628887.378,544187.2045
52131,3628167.378,540167.2045
52132,3630627.378,544847.2045
52133,3627987.378,542207.2045
52134,3625137.378,544907.2045
52135,3628767.378,543647.2045
52136,3629127.378,548297.2045
52137,3625197.378,544217.2045
52138,3627897.378,546017.2045
52139,3628347.378,545357.2045
52140,3629547.378,541067.2045
52141,3629427.378,548447.2045
52142,3628347.378,546797.2045
52143,3623879.745,538313.6536
52144,3627867.378,546767.2045
52145,3628617.378,545957.2045
52146,3629697.378,541907.2045
52147,3628557.378,548267.2045
52148,3628497.378,547787.2045
52149,3628017.378,538997.2045
52150,3623697.378,541787.2045
52151,3628317.378,542057.2045
52152,3624537.378,543707.2045
52153,3628437.378,547277.2045
52154,3628167.378,541847.2045
52155,3629067.378,541067.2045
52156,3629997.378,546947.2045
52157,3627867.378,543827.2045
52158,3622827.378,542237.2045
52159,3628557.378,546227.2045
52160,3630837.378,544637.2045
52161,3628557.378,541127.2045
52162,3628617.378,544937.2045
52163,3630537.378,541337.2045
52164,3631167.378,542657.2045
52165,3628947.378,541247.2045
52166,3628047.378,545357.2045
52167,3627717.378,542957.2045
52168,3628227.378,543197.2045
52169,3629847.378,546347.2045
52170,3628497.378,542687.2045
52171,3628227.378,541547.2045
52172,3629577.378,542387.2045
52173,3629247.378,546647.2045
52174,3628137.378,540017.2045
52175,3630057.378,541847.2045
52176,3628347.378,540257.2045
52177,3631167.378,542537.2045
52178,3629217.378,543587.2045
52179,3628167.378,541997.2045
52180,3627657.378,548507.2045
52181,3623157.378,545417.2045
52182,3630057.378,546347.2045
52183,3624447.378,538217.2045
52184,3627987.378,542477.2045
52185,3627837.378,541307.2045
52186,3628137.378,539417.2045
52187,3630987.378,542567.2045
52188,3624147.378,546887.2045
52189,3629337.378,541787.2045
52190,3628047.378,540977.2045
52191,3629907.378,546107.2045
52192,3628047.378,542357.2045
52193,3627747.378,546887.2045
52194,3630057.378,545477.2045
52195,3624507.378,542027.2045
52196,3624867.378,544967.2045
52197,3630957.378,541667.2045
52198,3628707.378,546857.2045
52199,3628797.378,546437.2045
52200,3624417.378,540587.2045
52201,3627957.378,547907.2045
52202,3628167.378,539567.2045
52203,3627657.378,548417.2045
52204,3623487.378,540017.2045
52205,3630147.378,546737.2045
52206,3630807.378,544727.2045
52207,3625197.378,543017.2045
52208,3627747.378,543917.2045
52209,3627957.378,539387.2045
52210,3629907.378,544367.2045
52211,3627957.378,547817.2045
52212,3628107.378,541637.2045
52213,3624087.378,541127.2045
52214,3627777.378,548327.2045
52215,3628317.378,545597.2045
52216,3623547.378,541427.2045
52217,3629457.378,542837.2045
